82, 110, -78.48987555, 10, -92.42424242, -196.2660443, 4, 72, 12, -184.6921885, 342.4744316, 281.1208065, 18.11410275, 61.3536251, correct
72, 71, -565.7433479, 10, -567.4242424, -69.60326721, 1, 83, 7, -81.26689303, 174.8055711, 228.12102, 11.7841238, -53.31544894, correct
86, 111, -654.826239, 11, -654.5454545, 31.27187865, 2, 53, 11, 16.25324946, 180, 193.3206123, 15.02125369, -13.32061231, correct
197, 197, -676.7884808, 13, -680.3030303, -93.11551925, 2, 197, 1, -100.5755962, 205.3461759, 199.7387577, 8.246502635, 5.607418212, correct
223, 223, 68.93939394, 11, 75.75757576, -162.8938156, 9, 223, 6, -151.2584597, 45, 101.9754102, 13.48588559, -56.97541018, correct
241, 241, -106.6676161, 13, -115.1515152, -103.7339557, 7, 241, 4, -111.6002215, 252.4744316, 256.983499, 11.56955837, -4.509067335, correct
189, 153, -155.9100404, 13, -168.1818182, -84.01400233, 10, 163, 9, -94.91410715, 252.4744316, 252.4618852, 16.4136777, 0.012546402, correct
158, 139, 69.75218546, 14, 74.24242424, -159.8599767, 6, 157, 11, -151.2554016, 19.35899417, 304.5195722, 9.705717704, 74.83942194, correct
226, 226, -547.4585982, 13, -552.2727273, -41.54025671, 11, 226, 1, -33.85089473, 346.2637317, 60.49668099, 9.072051949, -74.2329493, correct
56, 55, -467.7777958, 11, -465.1515152, -127.2462077, 5, 56, 2, -116.2742179, 38.29016319, 343.0983821, 11.28192848, 55.19178108, correct
219, 219, 100.2858457, 12, 95.45454545, -114.3523921, 2, 226, 11, -107.6919974, 332.8188889, 349.2906703, 8.228141917, -16.47178138, correct
86, 86, -386.0828519, 10, -390.1515152, 13.82730455, 6, 86, 3, 26.87168587, 342.4744316, 353.2212167, 13.66418327, -10.74678509, correct
67, 67, -397.3737193, 11, -384.8484848, 0.933488915, 3, 181, 12, 11.19837193, 64.65382406, 125.4630388, 16.19411382, -60.8092147, correct
81, 75, 69.75218546, 14, 77.27272727, -143.1738623, 6, 84, 12, -151.2554016, 160.6410058, 113.9520121, 11.03946677, 46.6889937, correct
119, 166, -387.1027063, 16, -399.2424242, -5.892648775, 6, 66, 1, -16.25228285, 250.6410058, 289.1035421, 15.95915945, -38.46253631, correct
245, 245, -651.0599683, 10, -644.6969697, 110.1516919, 4, 245, 6, 120.9770298, 360, 47.44000216, 12.55689815, -47.44000217, correct
133, 109, 60.30366809, 14, 49.24242424, -164.4107351, 3, 209, 13, -173.3053506, 252.4744316, 223.8349249, 14.19384724, 28.63950675, correct
106, 72, -621.3366417, 15, -618.1818182, -191.7152859, 12, 184, 12, -179.3057167, 17.52556837, 47.68861382, 12.8043086, -30.16304545, correct
78, 133, -655.8948631, 11, -646.2121212, -9.684947491, 8, 59, 9, -1.813620385, 70.64100582, 103.5243434, 12.47851274, -32.88333758, correct
120, 120, 70.66144693, 12, 84.09090909, -165.1691949, 5, 120, 8, -151.213643, 72.47443162, 106.9004017, 19.36770204, -34.42597009, correct
155, 155, -260.8129621, 11, -264.3939394, -49.12485414, 5, 184, 9, -60.04656705, 225, 142.1935096, 11.49379013, 82.80649045, correct
54, 54, -568.7736509, 14, -562.8787879, -38.50641774, 4, 54, 12, -48.83812447, 175.0302593, 129.9490835, 11.89510717, 45.08117582, correct
77, 150, 70.66144693, 13, 84.09090909, -163.6522754, 11, 91, 2, -151.213643, 64.65382406, 123.9707575, 18.30491819, -59.31693349, correct
244, 244, 18.77365094, 12, 29.54545455, -143.9323221, 8, 244, 12, -133.027156, 70.64100582, 65.85586484, 15.32822234, 4.785140982, correct
187, 184, -674.4081672, 12, -675, -89.32322054, 5, 200, 11, -72.16537611, 27.18111108, 302.5652627, 17.16804856, 84.61584835, correct
216, 216, -305.3463451, 12, -316.6666667, -192.4737456, 5, 216, 7, -194.2510046, 287.5255684, 280.3106669, 11.45898466, 7.214901479, correct
64, 64, -568.7736509, 14, -559.8484848, -40.02333722, 4, 207, 10, -48.83812447, 162.4744316, 105.5458176, 12.54428412, 56.92861405, correct
39, 39, -266.3131133, 15, -250.7575758, -43.81563594, 2, 39, 3, -32.03383344, 24.44395477, 299.8011872, 19.51372895, 84.64276761, correct
97, 97, -688.0856894, 10, -675, -52.15869312, 2, 97, 2, -54.13079584, 109.3589942, 81.94013905, 13.23345967, 27.41885513, correct
26, 26, -399.6464466, 12, -384.0909091, -5.134189032, 11, 26, 13, -13.88215256, 92.1210964, 15.75287782, 17.8466135, 76.36821858, correct
86, 139, -679.8318164, 13, -691.6666667, -78.70478413, 2, 61, 6, -76.59660982, 289.3589942, 336.8921952, 12.02115132, -47.53320098, correct
54, 54, -560.5627458, 16, -555.3030303, 18.37806301, 5, 54, 9, 4.98612708, 180, 111.9808323, 14.38779188, 68.01916767, correct
255, 255, -227.8797373, 10, -237.8787879, -58.22637106, 5, 255, 4, -70.64339537, 250.6410058, 262.5155688, 15.94250621, -11.87456297, correct
153, 135, 82.07763728, 13, 79.54545455, -141.6569428, 4, 61, 1, -154.5940733, 160.6410058, 172.8334461, 13.1826133, -12.19244026, correct
136, 136, -605.1372873, 11, -615.9090909, -185.6476079, 5, 136, 12, -172.4670626, 302.4711923, 296.3497577, 17.02229501, 6.121434583, correct
77, 77, -4.949476912, 11, 8.333333333, -134.8308051, 2, 77, 5, -121.5320831, 72.47443162, 131.0198672, 18.79598506, -58.54543554, correct
70, 60, -387.1027063, 10, -400, -1.341890315, 5, 70, 2, -16.25228285, 252.4744316, 289.7455955, 19.71446146, -37.27116392, correct
255, 255, 88.02935356, 10, 75.75757576, -168.2030338, 11, 255, 3, -182.8954374, 250.6410058, 246.4036912, 19.14322993, 4.237314642, correct
148, 148, -641.2302008, 11, -646.2121212, 111.6686114, 2, 161, 7, 122.6703081, 360, 315.5686144, 12.07712133, 44.43138563, correct
147, 147, -552.86456, 11, -548.4848485, -76.4294049, 8, 155, 1, -69.13153714, 51.7098368, 74.61931808, 8.51121302, -22.90948128, correct
253, 253, -386.8617567, 10, -375, -1.341890315, 5, 253, 12, 10.75015077, 72.47443162, 23.48651602, 16.93867553, 48.98791561, correct
255, 255, 144.8475354, 16, 134.8484848, -197.7829638, 6, 255, 6, -204.1323102, 244.6538241, 246.1647431, 11.84462793, -1.510919014, correct
234, 234, -686.3636364, 11, -675.7575758, -55.95099183, 11, 236, 7, -54.1756126, 107.5255684, 91.30995734, 10.75362697, 16.21561104, correct
147, 147, -0.607010074, 15, -9.090909091, -143.1738623, 4, 147, 2, -149.5232087, 244.6538241, 263.4633477, 10.5967326, -18.80952367, correct
246, 246, -654.0454545, 12, -653.030303, 10.79346558, 11, 249, 10, 1.691948658, 180, 167.4405236, 9.157955167, 12.55947644, correct
227, 227, -412.4340044, 11, -404.5454545, -49.12485414, 8, 231, 1, -57.69631366, 160.6410058, 149.7297723, 11.64899724, 10.91123355, correct
150, 187, -502.558573, 14, -506.8181818, -158.3430572, 7, 155, 11, -168.0372908, 205.3461759, 200.6876032, 10.58878813, 4.658572715, correct
87, 84, -676.7884808, 11, -678.7878788, -90.08168028, 7, 90, 10, -100.5755962, 205.3461759, 206.2469813, 10.68268987, -0.900805311, correct
255, 255, -293.4626026, 11, -285.6060606, -140.1400233, 3, 255, 7, -150.1505657, 154.6538241, 164.7400581, 12.72541592, -10.08623401, correct
119, 119, -63.33397112, 12, -52.27272727, -109.8016336, 8, 121, 12, -101.6654779, 72.47443162, 23.452198, 13.73128344, 49.02223362, correct
212, 212, -80.79749848, 16, -88.63636364, -193.9906651, 5, 212, 13, -185.5734377, 342.4744316, 316.8058006, 11.50206608, 25.66863106, correct
42, 36, -354.426728, 10, -340.1515152, -190.9568261, 9, 44, 7, -187.4372877, 109.3589942, 60.72958167, 14.70268183, 48.6294125, correct
223, 223, 31.10392087, 14, 18.18181818, -151.5169195, 3, 223, 2, -161.6372356, 252.4744316, 249.2773827, 16.41345595, 3.197048965, correct
29, 29, -229.2861517, 13, -241.6666667, 3.967327888, 8, 29, 5, 18.41958575, 342.4744316, 284.2533516, 19.03010533, 58.22108005, correct
151, 151, -196.0463782, 10, -204.5454545, -71.1201867, 2, 174, 1, -81.26689303, 252.4744316, 231.5532905, 13.23593397, 20.92114115, correct
178, 159, 39.24337371, 15, 50.75757576, -151.5169195, 7, 200, 11, -140.6168147, 72.47443162, 73.69428264, 15.85525572, -1.219851011, correct
27, 26, -155.9100404, 13, -166.6666667, -86.28938156, 3, 31, 2, -94.91410715, 252.4744316, 245.1770485, 13.78734567, 7.297383169, correct
84, 84, 3.316664915, 12, 13.63636364, -137.8646441, 4, 89, 10, -125.8964931, 72.47443162, 359.1691087, 15.80293705, 73.30532293, correct
51, 51, -518.2798762, 16, -515.9090909, -134.0723454, 9, 203, 4, -143.4420317, 160.6410058, 82.26667148, 9.664969993, 78.37433435, correct
239, 236, -561.5293794, 12, -574.2424242, -13.47724621, 8, 239, 8, -14.70743602, 270, 235.7234624, 12.77242644, 34.27653757, correct
169, 169, -290.1000656, 11, -278.7878788, -93.11551925, 5, 169, 1, -104.9897613, 159.4439548, 182.9523003, 16.40009738, -23.50834557, correct
4, 4, 16.208588, 16, 9.090909091, -104.4924154, 2, 4, 9, -92.91510984, 334.6538241, 253.7628725, 13.590267, 80.89095159, correct
189, 189, -371.0615555, 12, -379.5454545, -11.20186698, 5, 189, 6, -20.58505231, 244.6538241, 243.355753, 12.64992923, 1.298071062, correct
127, 127, -614.3506246, 13, -606.8181818, -0.583430572, 5, 174, 4, 1.193828364, 90, 111.2631559, 7.739272793, -21.26315593, correct
150, 109, -487.3945414, 10, -493.1818182, -103.7339557, 10, 156, 7, -115.2353723, 225, 178.3675042, 12.8753702, 46.63249576, correct
129, 129, -51.9833161, 14, -60.60606061, -74.91248541, 8, 129, 13, -62.1942315, 342.4744316, 57.96076191, 15.36573153, -75.48633029, correct
228, 222, -260.1292693, 13, -256.8181818, -71.87864644, 1, 231, 3, -83.40610827, 154.6538241, 171.2360044, 11.99356813, -16.58218036, correct
102, 102, 52.01327181, 13, 62.87878788, -187.1645274, 8, 102, 4, -196.3093591, 160.6410058, 158.3121987, 14.20166845, 2.328807173, correct
90, 101, -451.2293058, 11, -448.4848485, -157.5845974, 2, 62, 12, -148.6488235, 27.18111108, 24.45204661, 9.347732436, 2.729064474, correct
76, 76, -489.8830774, 11, -503.030303, -49.88331389, 11, 158, 5, -52.49532211, 264.8055711, 197.4313141, 13.40418325, 67.37425704, correct
173, 118, -120.3039798, 10, -131.0606061, -101.4585764, 2, 72, 7, -107.049463, 244.6538241, 252.6437131, 12.12283062, -7.989889004, correct
103, 103, -542.6926802, 11, -555.3030303, -32.43873979, 6, 103, 3, -23.67385187, 330.524111, 317.2001921, 15.3572195, 13.32391889, correct
255, 255, -113.1646336, 14, -106.0606061, -190.9568261, 5, 255, 13, -209.325603, 154.6538241, 164.9367433, 19.69464824, -10.2829192, correct
255, 255, -655.8948631, 10, -645.4545455, -8.168028005, 7, 255, 8, -1.813620385, 70.64100582, 128.7616193, 12.22205907, -58.12061343, correct
131, 140, -656.774867, 10, -642.4242424, -8.168028005, 11, 50, 7, -1.840010609, 90, 104.224722, 15.68388441, -14.224722, correct
255, 255, 80.7682345, 11, 87.87878788, -134.0723454, 4, 255, 5, -117.2029688, 355.0302593, 47.73636177, 18.30671562, -52.7061025, correct
44, 44, -679.9965217, 14, -678.030303, -89.32322054, 6, 147, 6, -78.16205214, 19.35899417, 352.4171447, 11.33303559, 26.94184945, correct
129, 127, -555.66593, 10, -540.9090909, -67.32788798, 6, 131, 5, -68.53783716, 70.64100582, 109.9752161, 14.80635929, -39.33421027, correct
34, 33, -548.9827951, 13, -555.3030303, -21.06184364, 12, 37, 4, -36.94423038, 175.0302593, 245.9603394, 17.09372931, -70.93008016, correct
199, 164, -87.82357212, 14, -82.57575758, -82.49708285, 8, 182, 12, -93.61246112, 154.6538241, 101.1584349, 12.2919157, 53.49538918, correct
246, 246, -263.3769082, 13, -264.3939394, -150.7584597, 5, 247, 2, -144.647467, 355.0302593, 353.9943197, 6.195045194, 1.035939578, correct
97, 97, -322.3529572, 12, -337.8787879, -196.2660443, 3, 218, 5, -198.2203136, 270, 333.6948203, 15.64834133, -63.69482026, correct
255, 255, -550.2069015, 10, -558.3333333, -52.15869312, 6, 255, 10, -39.56815398, 360, 303.0820238, 14.98534519, 56.9179762, correct
121, 121, -62.38964987, 14, -49.24242424, -113.5939323, 4, 125, 5, -102.6388669, 64.65382406, 24.60060609, 17.11324048, 40.05321796, correct
201, 173, -264.6515152, 15, -256.8181818, -18.02800467, 5, 203, 4, -27.12952159, 162.4744316, 179.4763459, 12.0082772, -17.00191427, correct
246, 246, -101.0170312, 14, -93.18181818, -145.4492415, 6, 246, 11, -159.9032915, 180, 172.444139, 16.44111075, 7.555860965, correct
72, 72, -325.6070101, 11, -315.1515152, -178.8214702, 5, 72, 9, -180.0567213, 90, 113.0440676, 10.52821064, -23.04406762, correct
110, 110, 115.7433479, 10, 125.7575758, -181.0968495, 3, 201, 9, -169.4332237, 70.64100582, 85.64925282, 15.37286332, -15.00824699, correct
154, 154, -52.27272727, 13, -63.63636364, -74.15402567, 4, 154, 4, -63.79404901, 342.4744316, 39.42700899, 15.37729976, -56.95257737, correct
217, 217, -523.6354142, 13, -515.1515152, -80.22170362, 10, 217, 7, -69.3215988, 62.81888891, 67.75786023, 13.8126329, -4.938971315, correct
41, 41, 83.07022575, 12, 85.60606061, -134.0723454, 11, 182, 3, -117.4604013, 340.6410058, 299.4900699, 16.80437878, 41.15093595, correct
76, 164, -667.7370347, 13, -670.4545455, -109.8016336, 8, 81, 9, -115.6409092, 207.1811111, 203.8341161, 6.440652485, 3.346994967, correct
