1, -219.7782964, -221.9452104, 52.97522215, correct
1, -370.7117853, -361.3518086, 5.925632371, correct
1, -241.7736289, -249.5239694, 10.79157675, correct
1, -666.5110852, -673.6053923, -89.19290017, correct
1, -108.2847141, -124.4805381, 42.82878112, correct
1, -283.4889148, -269.8918552, 66.86098747, correct
1, -0.583430572, 1.193828364, 21.26315593, correct
1, -310.7934656, -300.4453954, -66.32948162, correct
1, -59.74329055, -48.83812447, 57.91354171, correct
1, -329.7549592, -340.8733956, 79.42025694, correct
1, -311.5519253, -324.9169548, -34.52657161, correct
1, -385.8809802, -397.408442, -4.741183043, correct
1, -348.7164527, -337.5980163, -85.39947516, correct
1, -383.6056009, -388.3144733, 59.13997941, correct
1, -372.9871645, -386.2159949, -34.84952876, correct
1, -363.8856476, -360.3002504, 57.24177003, correct
1, -291.831972, -285.8705089, 0.027422488, correct
1, -103.7339557, -115.2353723, -46.63249576, correct
1, -413.9439907, -416.9894544, -66.60189402, correct
1, -730.2217036, -719.1051469, -16.91529383, correct
1, -74.91248541, -62.1942315, 75.48633029, correct
1, -649.0665111, -660.9301158, 73.76371739, correct
1, -687.747958, -694.1204404, -59.19421809, correct
1, -677.1295216, -683.9004435, -39.45796894, correct
1, -577.0128355, -587.9848253, -41.94928463, correct
1, -407.117853, -406.9506481, 68.98454245, correct
1, 25.2042007, 32.83211294, -26.58502052, correct
1, -225.8459743, -225.3949072, -45.7167007, correct
1, -377.537923, -386.2176092, -66.90342706, correct
1, -751.4585764, -742.8287881, 42.7491258, correct
1, -307.0011669, -314.872494, 2.754192574, correct
1, -43.81563594, -32.03383344, -74.36376432, correct
1, -386.6394399, -395.2641655, 10.39959527, correct
1, -187.1645274, -196.3093591, -2.328807173, correct
1, -668.7864644, -672.3718617, -53.12937755, correct
1, -405.6009335, -415.0057269, 26.30734885, correct
1, -142.4154026, -143.4611082, -27.14889867, correct
1, -143.1738623, -149.4690958, -20.15305926, correct
1, -431.3885648, -448.2252448, 18.8887319, correct
1, -234.1890315, -237.6940844, -54.59890819, correct
1, -656.6511085, -657.6109376, -89.59084508, correct
1, -411.6686114, -398.7596512, -56.9071176, correct
1, -1.341890315, 10.29346558, 21.16320186, correct
1, -281.9719953, -290.1493095, 62.54440959, correct
1, -241.7736289, -255.7161995, -59.9778994, correct
1, -590.6651109, -598.6969219, -51.79593658, correct
1, -670.3033839, -674.3541424, -76.5452972, correct
1, -385.8809802, -395.2409568, -34.45732857, correct
1, -144.6907818, -145.1833575, -46.04572297, correct
1, -709.7432905, -704.4892881, -38.5342303, correct
1, -374.504084, -370.1817279, 66.4892155, correct
1, -659.6849475, -673.8887811, -31.33687889, correct
1, -657.4095683, -671.6447417, 79.19004057, correct
1, -65.05250875, -60.00480842, -61.55707141, correct
1, -784.0723454, -772.1027325, 12.58659396, correct
1, -636.9311552, -650.0434228, -9.743412946, correct
1, -49.88331389, -52.49532211, -67.37425704, correct
1, -250.1166861, -256.7847099, -43.23330754, correct
