255, 255, 10, BISON, 255, EXTRASUNNY, 227.6722761, -688.5064177, -199.2424242, 51, 10.10801515, -22.96872968, p5c
247, 247, 8, DOMINATOR, 250, CLOUDS, 302.4010147, -690.0233372, -196.969697, 55, 12.70070111, 51.76000885, p5c
179, 137, 15, PRANGER, 110, CLEARING, 329.9193578, -690.0233372, -195.4545455, 45, 14.15396461, 79.27835202, p5c
165, 160, 10, ORACLE, 68, OVERCAST, 307.480807, -691.5402567, -191.6666667, 6, 18.21525731, 56.83980115, p5c
175, 147, 7, GRANGER, 73, CLEAR, 333.2710066, -689.2648775, -197.7272727, 34, 11.76174775, 82.63000081, p5c
16, 16, 17, JACKAL, 16, FOGGY, 170.4271425, -692.2987165, -196.2121212, 13, 14.23666751, -80.2138633, p5c
151, 151, 11, BALLER, 151, OVERCAST, 305.9047522, -691.5402567, -192.4242424, 34, 17.49197001, 55.26374636, p5c
255, 255, 9, JACKAL, 255, THUNDER, 225.7487213, -690.0233372, -195.4545455, 9, 14.15396461, -24.89228449, p5c
133, 217, 8, PRANGER, 173, CLOUDS, 316.3147731, -692.2987165, -194.6969697, 52, 15.62066872, 65.6737673, p5c
237, 237, 7, BALLER, 237, EXTRASUNNY, 210.489086, -690.0233372, -194.6969697, 53, 14.88522522, -40.15191987, p5c
65, 65, 11, BOBCATXL, 65, NEUTRAL, 231.8087963, -689.2648775, -197.7272727, 39, 11.76174775, -18.83220955, p5c
124, 124, 9, BUFFALO, 124, OVERCAST, 325.6660872, -691.5402567, -197.7272727, 7, 12.54282681, 75.02508142, p5c
250, 250, 8, GRANGER, 250, EXTRASUNNY, 285.5196707, -689.2648775, -197.7272727, 11, 11.76174775, 34.87866486, p5c
227, 228, 7, DOMINATOR, 229, NEUTRAL, 334.5850982, -691.5402567, -192.4242424, 16, 17.49197001, 83.94409239, p5c
191, 230, 7, PRANGER, 226, EXTRASUNNY, 165.5639038, -691.5402567, -191.6666667, 9, 18.21525731, -85.07710201, p5c
195, 198, 17, ORACLE, 210, CLEARING, 198.1467576, -691.5402567, -192.4242424, 57, 17.49197001, -52.4942482, p5c
255, 255, 11, GRANGER, 255, EXTRASUNNY, 325.4590082, -690.781797, -193.1818182, 56, 16.54726017, 74.81800241, p5c
255, 255, 12, NINEF, 255, OVERCAST, 314.4222124, -693.8156359, -190.9090909, 53, 19.70047006, 63.78120659, p5c
255, 255, 13, GRANGER, 255, SMOG, 217.2113237, -690.0233372, -194.6969697, 16, 14.88522522, -33.42968216, p5c
222, 222, 13, BALLER, 222, EXTRASUNNY, 320.8391938, -693.8156359, -191.6666667, 46, 19.00352847, 70.19818793, p5c
33, 33, 17, DOMINATOR, 41, EXTRASUNNY, 325.5581085, -691.5402567, -191.6666667, 7, 18.21525731, 74.91710268, p5c
34, 34, 12, PATRIOT, 34, CLEAR, 331.7457623, -692.2987165, -194.6969697, 32, 15.62066872, 81.10475647, p5c
255, 255, 9, BOBCATXL, 255, CLEARING, 229.2991913, -691.5402567, -197.7272727, 58, 12.54282681, -21.34181449, p5c
60, 141, 7, BUFFALO, 199, CLOUDS, 340.0124156, -693.0571762, -193.9393939, 30, 16.61829858, 89.37140978, p5c
166, 167, 11, BLISTA, 171, CLOUDS, 186.4534819, -693.8156359, -190.9090909, 16, 19.70047006, -64.18752393, p5c
138, 138, 12, NINEF, 144, CLEARING, 233.72434, -690.781797, -200.7575758, 34, 9.49503621, -16.91666579, p5c
73, 111, 9, GRANGER, 49, CLEAR, 168.0682814, -692.2987165, -196.2121212, 51, 14.23666751, -82.57272438, p5c
255, 255, 7, ASEA, 255, CLOUDS, 221.8128192, -692.2987165, -196.2121212, 6, 14.23666751, -28.82818661, p5c
144, 163, 17, BALLER, 162, EXTRASUNNY, 320.5312861, -693.0571762, -193.9393939, 55, 16.61829858, 69.89028027, p5c
192, 122, 6, ORACLE, 106, BLIZZARD, 190.8519341, -690.0233372, -196.969697, 11, 12.70070111, -59.78907176, p5c
187, 125, 12, JACKAL, 82, CLOUDS, 315.6538803, -690.0233372, -196.969697, 57, 12.70070111, 65.0128745, p5c
94, 98, 12, BOBCATXL, 44, NEUTRAL, 316.9341373, -690.0233372, -196.969697, 38, 12.70070111, 66.29313147, p5c
65, 65, 12, GRANGER, 185, EXTRASUNNY, 170.2801908, -690.0233372, -195.4545455, 49, 14.15396461, -80.36081504, p5c
162, 176, 9, PATRIOT, 78, CLOUDS, 174.3256865, -693.8156359, -191.6666667, 31, 19.00352847, -76.31531928, p5c
60, 60, 17, JACKAL, 134, CLEAR, 176.0677091, -692.2987165, -196.2121212, 21, 14.23666751, -74.57329676, p5c
86, 86, 17, BUFFALO, 121, OVERCAST, 225.886462, -692.2987165, -196.2121212, 18, 14.23666751, -24.75454379, p5c
255, 255, 16, JACKAL, 255, RAIN, 254.781902, -692.2987165, -196.969697, 33, 13.55518978, 4.140896185, p5c
140, 140, 7, ASEA, 159, THUNDER, 322.8868702, -691.5402567, -192.4242424, 24, 17.49197001, 72.24586441, p5c
76, 76, 12, PATRIOT, 91, EXTRASUNNY, 321.2374419, -690.781797, -193.1818182, 38, 16.54726017, 70.59643607, p5c
67, 67, 10, ORACLE, 78, SNOW, 330.3197357, -692.2987165, -195.4545455, 4, 14.9254841, 79.67872983, p5c
143, 143, 9, BALLER, 208, THUNDER, 165.5433027, -693.8156359, -190.9090909, 34, 19.70047006, -85.09770316, p5c
120, 120, 6, GRANGER, 120, CLOUDS, 272.1704935, -690.0233372, -194.6969697, 48, 14.88522522, 21.52948762, p5c
220, 220, 7, NINEF, 222, FOGGY, 182.1276398, -690.0233372, -196.2121212, 25, 13.42562253, -68.51336606, p5c
